cb_code;cb_codeext;cb_abandon;cb_perirec;cb_etiquet;cb_nd1;cb_nd2;cb_bp1;cb_ba1;cb_bp2;cb_ba2;cb_r1_code;cb_r2_code;cb_r3_code;cb_fo_type;cb_prop;cb_gest;cb_proptyp;cb_statut;cb_dateins;cb_avct;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_cabphy;cb_lgreel;cb_r4_code;cb_user;cb_etat;cb_datemes;cb_tech;cb_diam;cb_color;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
FI000016282581;16282581;0;;BPE-780/30117-FT / PBO-SRO-BPI-11363897-043 / FOURQUES;CH000003984947;CH000004310066;EN000012002774;;BL000008028067;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-47;E;C;DI;FI000000000694;12;;;6;16282581;51.41;;;;;;;;;;;;;;
FI000016282517;16282517;0;;PBO-SRO-BPI-11363897-037 / PBO-SRO-BPI-11363897-038 / FOURQUES;CH000004316800;CH000004323264;BL000008028040;;BL000008028041;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-23-44;E;C;DI;FI000000000701;48;;;6;16282517;61.8;;;;;;;;;;;;;;
FI000016282558;16282558;0;;PBO-SRO-BPI-11363897-031 / PBO-SRO-BPI-11363897-032 / FOURQUES;CH000004311345;CH000004311346;BL000008028028;;BL000008028029;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-18;E;C;DI;FI000000000702;72;;;6;16282558;25.19;;;;;;;;;;;;;;
FI000016918439;16918439;0;;BPE-780/30117-FT / SC-117769131  / FOURQUES C;CH000003984947;HU000013348706;EN000012002774;;BL000008624158;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-12-27 00-00-00;E;C;DI;FI000000000632;24;;;6;16918439;74.42;;;;;;;;;;;;;;
FI000016560083;16560083;0;;M-816/30117-FT / BE-117749607-04-05-06 / FOURQUES;CH000003986231;IM00000000000000000000000ID-30117000001L;EN000012002776;;BL000008255518;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-11-22 00-00-00;E;C;DI;FI000000000631;48;;;6;16560083;63.93;;;;;;;;;;;;;;
FI000016560084;16560084;0;;M-816/30117-FT / BE-117749607-07-08 / FOURQUES;CH000003986231;IM00000000000000000000000ID-30117000001L;EN000012002776;;BL000008255519;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-11-22 00-00-00;E;C;DI;FI000000000632;24;;;6;16560084;64.7;;;;;;;;;;;;;;
FI000016918437;16918437;0;;BPE-780/30117-FT / SC-117769131  / FOURQUES AB;CH000003984947;HU000013348706;EN000012002774;;BL000008624157;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A;PCAB0000000225;GCAB0000000198;CST;REC;2019-12-27 00-00-00;E;C;DI;FI000000000510;12;;;6;16918437;73.95;;;;;;;;;;;;;;
FI000016918438;16918438;0;;BPE-780/30117-FT / SC-117769131  / FOURQUES D;CH000003984947;HU000013348706;EN000012002774;;BL000008624159;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A;PCAB0000000225;GCAB0000000198;CST;REC;2019-12-27 00-00-00;E;C;DI;FI000000000510;12;;;6;16918438;74.85;;;;;;;;;;;;;;
FI000016494785;16494785;0;;mM-777/30117-FT / BE-117738031-01-02 / FOURQUES;CH000003986243;IM00000000000000000000000ID-301170000006;EN000012002775;;BL000008202712;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-11-18 00-00-00;E;C;DI;FI000000000632;24;;;6;16494785;12.97;;;;;;;;;;;;;;
FI000016560081;16560081;0;;M-816/30117-FT / BE-117749607-01-02-03 / FOURQUES;CH000003986231;IM00000000000000000000000ID-30117000001L;EN000012002776;;BL000008255513;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-11-22 00-00-00;E;C;DI;FI000000000631;48;;;6;16560081;64.75;;;;;;;;;;;;;;
CR000039882451;39882451;0;;BE-02-117749607-6-WI-2698-2054-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255514;;PTO00039882451;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-12-23 11-11-11;S;C;RA;CR000000000304;1;;;1;39882451;35;;;;;;;;;;;;;;
CR000089442931;89442931;0;;PBO-SRO-BPI-11363897-008-6-WI-B194-3074-1;CH000004315505;IM00000000000000000000000ID-30117000006Y;BL000008026396;;PTO00089442931;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-01-24 11-11-11;S;C;RA;CR000000000304;1;;;1;89442931;54.63;;;;;;;;;;;;;;
CR000017720091;17720091;0;;PBO-SRO-BPI-11363897-031-1-CT-2536-8387-1;CH000004311345;IM00000000000000000000000ID-301170000051;BL000008028028;;PTO00017720091;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-06-22 11-11-11;E;C;RA;CR000000000304;1;;;1;17720091;12.43;;;;;;;;;;;;;;
CR000007566851;7566851;0;;PBO-SRO-BPI-11363897-066-5-CT-2537-0521-1;CH000004323244;IM00000000000000000000000ID-30117000005Z;BL000008028097;;PTO00007566851;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-06 11-11-11;S;C;RA;CR000000000304;1;;;1;7566851;22.34;;;;;;;;;;;;;;
CR000012824181;12824181;0;;PBO-SRO-BPI-11363897-004-1-CT-2536-7034-1;SU000000870120;IM00000000000000000000000ID-30117000001X;BL000008027986;;PTO00012824181;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-02-03 11-11-11;S;C;RA;CR000000000304;1;;;1;12824181;36.27;;;;;;;;;;;;;;
CR000035381241;35381241;0;;PBO-SRO-BPI-11363897-032-3-CT-2536-8464-1;CH000004311346;IM00000000000000000000000ID-30117000002C;BL000008028029;;PTO00035381241;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-29 11-11-11;S;C;RA;CR000000000304;1;;;1;35381241;20.42;;;;;;;;;;;;;;
CR000028977451;28977451;0;;PBO-SRO-BPI-11363897-060-2-CT-2537-0191-1;CH000004317117;IM00000000000000000000000ID-301170000081;BL000008028046;;PTO00028977451;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-09-29 11-11-11;S;C;RA;CR000000000304;1;;;1;28977451;69.51;;;;;;;;;;;;;;
CR000026744171;26744171;0;;PBO-SRO-BPI-11363897-020-1-CT-2536-7265-1;HU000013029984;IM00000000000000000000000ID-30117000001S;BL000008027989;;PTO00026744171;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-14 11-11-11;S;C;RA;CR000000000304;1;;;1;26744171;25.73;;;;;;;;;;;;;;
CR000081093231;81093231;0;;PBO-SRO-BPI-11363897-016-4-WI-B177-8492-1;SU000000869762;IM00000000000000000000000ID-30117000000Y;BL000008028024;;PTO00081093231;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-07-28 11-11-11;S;C;RA;CR000000000304;1;;;1;81093231;19.04;;;;;;;;;;;;;;
CR000040092111;40092111;0;;PBO-SRO-BPI-11363897-059-1-CT-2537-0136-1;CH000004310408;IM00000000000000000000000ID-30117000000E;BL000008028045;;PTO00040092111;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-05-14 11-11-11;E;C;RA;CR000000000304;1;;;1;40092111;7.68;;;;;;;;;;;;;;
CR000014172761;14172761;0;;PBO-SRO-BPI-11363897-010-3-CT-2536-7254-1;CH000004323262;IM00000000000000000000000ID-30117000001F;BL000008028018;;PTO00014172761;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-09-03 11-11-11;E;C;RA;CR000000000304;1;;;1;14172761;14.93;;;;;;;;;;;;;;
CR000099496801;99496801;0;;PBO-SRO-BPI-11363897-017-6-WI-B228-6076-1;SU000000870110;IM00000000000000000000000ID-301170000011;BL000008028025;;PTO00099496801;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-12-20 11-11-11;S;C;RA;CR000000000304;1;;;1;99496801;14.62;;;;;;;;;;;;;;
CR000039940301;39940301;0;;BE-04-117749607-5-WI-2698-2285-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039940301;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-26 11-11-11;E;C;RA;CR000000000304;1;;;1;39940301;35;;;;;;;;;;;;;;
CR000007499011;7499011;0;;PBO-SRO-BPI-11363897-030-1-CT-2536-8266-1;CH000004317429;IM00000000000000000000000ID-30117000007H;BL000008028027;;PTO00007499011;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-23 11-11-11;S;C;RA;CR000000000304;1;;;1;7499011;24.87;;;;;;;;;;;;;;
CR000004428331;4428331;0;;PBO-SRO-BPI-11363897-067-2-CT-2537-0653-1;SU000000864654;IM00000000000000000000000ID-3011700000V3;BL000008028098;;PTO00004428331;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-06-23 11-11-11;S;C;RA;CR000000000304;1;;;1;4428331;87.8;;;;;;;;;;;;;;
CR000033620211;33620211;0;;PBO-SRO-BPI-11363897-051-2-CT-2536-9916-1;CH000004311359;IM00000000000000000000000ID-30117000004U;BL000008027998;;PTO00033620211;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-07-31 11-11-11;S;C;RA;CR000000000304;1;;;1;33620211;11.06;;;;;;;;;;;;;;
CR000020280691;20280691;0;;PBO-SRO-BPI-11363897-014-2-CT-2536-7573-1;CH000004094397;IM00000000000000000000000ID-3011700000V8;BL000008028022;;PTO00020280691;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-12-09 11-11-11;E;C;RA;CR000000000304;1;;;1;20280691;53.94;;;;;;;;;;;;;;
CR000014846531;14846531;0;;PBO-SRO-BPI-11363897-056-1-CT-2536-9960-1;CH000004316467;IM00000000000000000000000ID-30117000008B;BL000008028075;;PTO00014846531;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-10 11-11-11;S;C;RA;CR000000000304;1;;;1;14846531;18.83;;;;;;;;;;;;;;
CR000093799901;93799901;0;;PBO-SRO-BPI-11363897-027-2-WI-B208-5964-1;CH000004313616;IM00000000000000000000000ID-301170000026;BL000008028035;;PTO00093799901;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-05-31 11-11-11;S;C;RA;CR000000000304;1;;;1;93799901;31.31;;;;;;;;;;;;;;
CR000026627821;26627821;0;;PBO-SRO-BPI-11363897-020-3-CT-2536-7298-1;HU000013029984;IM00000000000000000000000ID-30117000001K;BL000008027989;;PTO00026627821;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-07-13 11-11-11;S;C;RA;CR000000000304;1;;;1;26627821;4.69;;;;;;;;;;;;;;
CR000027362131;27362131;0;;PBO-SRO-BPI-11363897-045-3-CT-2536-9355-1;CH000004323245;IM00000000000000000000000ID-30117000002B;BL000008028069;;PTO00027362131;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-03-26 11-11-11;S;C;RA;CR000000000304;1;;;1;27362131;27.21;;;;;;;;;;;;;;
CR000033538991;33538991;0;;PBO-SRO-BPI-11363897-051-3-CT-2536-9927-1;CH000004311359;IM00000000000000000000000ID-30117000004A;BL000008027998;;PTO00033538991;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-20 11-11-11;S;C;RA;CR000000000304;1;;;1;33538991;10.55;;;;;;;;;;;;;;
CR000016577741;16577741;0;;PBO-SRO-BPI-11363897-052-4-CT-2536-9597-1;CH000004316476;IM00000000000000000000000ID-30117000002M;BL000008028071;;PTO00016577741;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-04 11-11-11;E;C;RA;CR000000000304;1;;;1;16577741;71.32;;;;;;;;;;;;;;
CR000004070501;4070501;0;;PBO-SRO-BPI-11363897-071-1-CT-2537-0719-1;CH000004313914;IM00000000000000000000000ID-3011700000QE;BL000008027672;;PTO00004070501;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-16 11-11-11;E;C;RA;CR000000000304;1;;;1;4070501;9.65;;;;;;;;;;;;;;
CR000033477161;33477161;0;;PBO-SRO-BPI-11363897-038-4-CT-2536-8981-1;CH000004323264;IM00000000000000000000000ID-30117000003S;BL000008028041;;PTO00033477161;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-09 11-11-11;S;C;RA;CR000000000304;1;;;1;33477161;21.24;;;;;;;;;;;;;;
CR000010839491;10839491;0;;PBO-SRO-BPI-11363897-003-2-CT-2536-6979-1;SU000000880805;IM00000000000000000000000ID-301170000156;BL000008027985;;PTO00010839491;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-03-16 11-11-11;S;C;RA;CR000000000304;1;;;1;10839491;237.2;;;;;;;;;;;;;;
CR000039927061;39927061;0;;BE-04-117749607-4-WI-2698-2296-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039927061;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-21 11-11-11;E;C;RA;CR000000000304;1;;;1;39927061;35;;;;;;;;;;;;;;
CR000022924161;22924161;0;;PBO-SRO-BPI-11363897-049-1-CT-2536-9498-1;CH000004323203;IM00000000000000000000000ID-30117000007P;BL000008027996;;PTO00022924161;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-31 11-11-11;E;C;RA;CR000000000304;1;;;1;22924161;12.48;;;;;;;;;;;;;;
CR000025118941;25118941;0;;PBO-SRO-BPI-11363897-058-1-CT-2537-0114-1;CH000004311358;IM00000000000000000000000ID-30117000002A;BL000008028044;;PTO00025118941;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-10 11-11-11;S;C;RA;CR000000000304;1;;;1;25118941;24.48;;;;;;;;;;;;;;
CR000081823701;81823701;0;;BE-02-117738031-5-WI-B180-2296-1;IM00000000000000000000000ID-301170000006;IM00000000000000000000000ID-301170000007;BL000008202713;;PTO00081823701;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-08-09 11-11-11;S;C;RA;CR000000000304;1;;;1;81823701;35;;;;;;;;;;;;;;
CR000005424011;5424011;0;;PBO-SRO-BPI-11363897-019-3-CT-2536-7111-1;SU000000869763;IM00000000000000000000000ID-30117000000H;BL000008027988;;PTO00005424011;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-19 11-11-11;S;C;RA;CR000000000304;1;;;1;5424011;14.65;;;;;;;;;;;;;;
CR000097001431;97001431;0;;PBO-SRO-BPI-11363897-009-5-WI-B218-5888-1;CH000004309432;IM00000000000000000000000ID-30117000007V;BL000008028017;;PTO00097001431;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-10-02 11-11-11;S;C;RA;CR000000000304;1;;;1;97001431;43.22;;;;;;;;;;;;;;
CR000035420151;35420151;0;;PBO-SRO-BPI-11363897-032-1-CT-2536-8453-1;CH000004311346;IM00000000000000000000000ID-30117000002Y;BL000008028029;;PTO00035420151;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-14 11-11-11;S;C;RA;CR000000000304;1;;;1;35420151;26.42;;;;;;;;;;;;;;
CR000031799111;31799111;0;;PBO-SRO-BPI-11363897-040-2-CT-2536-8926-1;CH000004311353;IM00000000000000000000000ID-3011700000QL;BL000008028032;;PTO00031799111;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-18 11-11-11;S;C;RA;CR000000000304;1;;;1;31799111;40.9;;;;;;;;;;;;;;
CR000019580811;19580811;0;;PBO-SRO-BPI-11363897-043-2-CT-2536-9157-1;CH000004310066;IM00000000000000000000000ID-30117000007G;BL000008028067;;PTO00019580811;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-05 11-11-11;S;C;RA;CR000000000304;1;;;1;19580811;15;;;;;;;;;;;;;;
CR000036675361;36675361;0;;PBO-SRO-BPI-11363897-024-3-CT-2536-7892-1;CH000004310416;IM00000000000000000000000ID-30117000006G;BL000008027993;;PTO00036675361;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-03-23 11-11-11;S;C;RA;CR000000000304;1;;;1;36675361;30.15;;;;;;;;;;;;;;
CR000007556761;7556761;0;;PBO-SRO-BPI-11363897-030-3-CT-2536-8288-1;CH000004317429;IM00000000000000000000000ID-30117000005L;BL000008028027;;PTO00007556761;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-08 11-11-11;S;C;RA;CR000000000304;1;;;1;7556761;24.74;;;;;;;;;;;;;;
CR000006472471;6472471;0;;PBO-SRO-BPI-11363897-044-4-CT-2536-9256-1;CH000004323204;IM00000000000000000000000ID-301170000062;BL000008028068;;PTO00006472471;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-07-12 11-11-11;S;C;RA;CR000000000304;1;;;1;6472471;35.19;;;;;;;;;;;;;;
CR000033783031;33783031;0;;PBO-SRO-BPI-11363897-038-1-CT-2536-8948-1;CH000004323264;IM00000000000000000000000ID-30117000007M;BL000008028041;;PTO00033783031;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-11 11-11-11;E;C;RA;CR000000000304;1;;;1;33783031;19.08;;;;;;;;;;;;;;
CR000007495531;7495531;0;;PBO-SRO-BPI-11363897-030-6-CT-2536-8354-1;CH000004317429;IM00000000000000000000000ID-30117000002K;BL000008028027;;PTO00007495531;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-03-26 11-11-11;S;C;RA;CR000000000304;1;;;1;7495531;26;;;;;;;;;;;;;;
CR000019349241;19349241;0;;PBO-SRO-BPI-11363897-015-2-CT-2536-7650-1;CH000004309426;IM00000000000000000000000ID-30117000003V;BL000008028023;;PTO00019349241;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-14 11-11-11;S;C;RA;CR000000000304;1;;;1;19349241;83.2;;;;;;;;;;;;;;
CR000030336331;30336331;0;;PBO-SRO-BPI-11363897-011-2-CT-2536-7364-1;SU000000863688;IM00000000000000000000000ID-3011700000V9;BL000008028019;;PTO00030336331;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-04-11 11-11-11;S;C;RA;CR000000000304;1;;;1;30336331;96.39;;;;;;;;;;;;;;
CR000040077771;40077771;0;;PBO-SRO-BPI-11363897-021-3-CT-2536-7485-1;HU000013029985;IM00000000000000000000000ID-30117000001H;BL000008027990;;PTO00040077771;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-05 11-11-11;S;C;RA;CR000000000304;1;;;1;40077771;25.83;;;;;;;;;;;;;;
CR000006472371;6472371;0;;PBO-SRO-BPI-11363897-044-1-CT-2536-9223-1;CH000004323204;IM00000000000000000000000ID-30117000007E;BL000008028068;;PTO00006472371;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-26 11-11-11;S;C;RA;CR000000000304;1;;;1;6472371;15.1;;;;;;;;;;;;;;
CR000029170381;29170381;0;;PBO-SRO-BPI-11363897-023-2-CT-2536-7760-1;CH000004323206;IM00000000000000000000000ID-30117000002U;BL000008027992;;PTO00029170381;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-26 11-11-11;S;C;RA;CR000000000304;1;;;1;29170381;32.65;;;;;;;;;;;;;;
CR000003033071;3033071;0;;PBO-SRO-BPI-11363897-033-4-CT-2536-8618-1;CH000004315506;IM00000000000000000000000ID-30117000006U;BL000008028030;;PTO00003033071;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-11-09 11-11-11;S;C;RA;CR000000000304;1;;;1;3033071;26.97;;;;;;;;;;;;;;
CR000014696761;14696761;0;;PBO-SRO-BPI-11363897-056-4-CT-2536-9982-1;CH000004316467;IM00000000000000000000000ID-30117000002H;BL000008028075;;PTO00014696761;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-09 11-11-11;E;C;RA;CR000000000304;1;;;1;14696761;9.81;;;;;;;;;;;;;;
CR000037018641;37018641;0;;PBO-SRO-BPI-11363897-024-1-CT-2536-7881-1;CH000004310416;IM00000000000000000000000ID-301170000050;BL000008027993;;PTO00037018641;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-22 11-11-11;S;C;RA;CR000000000304;1;;;1;37018641;20.01;;;;;;;;;;;;;;
CR000039940281;39940281;0;;BE-04-117749607-1-WI-2698-2252-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255516;;PTO00039940281;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-16 11-11-11;S;C;RA;CR000000000304;1;;;1;39940281;35;;;;;;;;;;;;;;
CR000014688471;14688471;0;;PBO-SRO-BPI-11363897-056-2-CT-2536-9949-1;CH000004316467;IM00000000000000000000000ID-301170000073;BL000008028075;;PTO00014688471;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-01-14 11-11-11;S;C;RA;CR000000000304;1;;;1;14688471;10.39;;;;;;;;;;;;;;
CR000090873641;90873641;0;;BE-03-117749607-1-WI-B198-6139-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255515;;PTO00090873641;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-02-15 11-11-11;S;C;RA;CR000000000304;1;;;1;90873641;35;;;;;;;;;;;;;;
CR000010861381;10861381;0;;PBO-SRO-BPI-11363897-067-3-CT-2536-6968-1;SU000000864654;IM00000000000000000000000ID-3011700000V3;BL000008028098;;PTO00010861381;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-08-06 11-11-11;S;C;RA;CR000000000304;1;;;1;10861381;87.8;;;;;;;;;;;;;;
CR000033449681;33449681;0;;PBO-SRO-BPI-11363897-034-4-CT-2536-8717-1;CH000004317426;IM00000000000000000000000ID-30117000005U;BL000008028031;;PTO00033449681;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-06-23 11-11-11;S;C;RA;CR000000000304;1;;;1;33449681;36.98;;;;;;;;;;;;;;
CR000039899141;39899141;0;;BE-02-117749607-1-WI-2698-2032-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255514;;PTO00039899141;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-29 11-11-11;E;C;RA;CR000000000304;1;;;1;39899141;35;;;;;;;;;;;;;;
CR000033620401;33620401;0;;PBO-SRO-BPI-11363897-034-5-CT-2536-8728-1;CH000004317426;IM00000000000000000000000ID-30117000003Q;BL000008028031;;PTO00033620401;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-14 11-11-11;S;C;RA;CR000000000304;1;;;1;33620401;65.52;;;;;;;;;;;;;;
CR000025203541;25203541;0;;PBO-SRO-BPI-11363897-058-5-CT-2537-0125-1;CH000004311358;IM00000000000000000000000ID-30117000003J;BL000008028044;;PTO00025203541;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-06-29 11-11-11;S;C;RA;CR000000000304;1;;;1;25203541;16.95;;;;;;;;;;;;;;
CR000039897551;39897551;0;;BE-03-117749607-4-WI-2698-2065-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255515;;PTO00039897551;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-16 11-11-11;E;C;RA;CR000000000304;1;;;1;39897551;35;;;;;;;;;;;;;;
CR000029233591;29233591;0;;PBO-SRO-BPI-11363897-023-4-CT-2536-7782-1;CH000004323206;IM00000000000000000000000ID-301170000087;BL000008027992;;PTO00029233591;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-28 11-11-11;S;C;RA;CR000000000304;1;;;1;29233591;53.24;;;;;;;;;;;;;;
