fo_code;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_etat;fo_code_ext;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
FO000000001228;FI000016282577;15;3;3;OK;;;;;;;;;;
FO000000001229;FI000016282497;62;11;2;OK;;;;;;;;;;
FO000000001230;FI000016178983;131;11;11;OK;;;;;;;;;;
FO000000001231;FI000016282571;270;23;6;OK;;;;;;;;;;
FO000000001232;FI000016560081;24;4;6;OK;;;;;;;;;;
FO000000001233;FI000016282578;14;3;2;OK;;;;;;;;;;
FO000000001234;FI000016560083;3;1;3;OK;;;;;;;;;;
FO000000001235;FI000016282526;59;10;5;OK;;;;;;;;;;
FO000000001236;FI000016282554;12;2;6;OK;;;;;;;;;;
FO000000001237;FI000016282508;21;4;3;OK;;;;;;;;;;
FO000000001238;FI000016282571;180;15;12;OK;;;;;;;;;;
FO000000001239;FI000016282510;57;5;9;OK;;;;;;;;;;
FO000000001240;FI000016918439;2;1;2;OK;;;;;;;;;;
FO000000001241;FI000016282553;53;5;5;OK;;;;;;;;;;
FO000000001242;FI000016560081;15;3;3;OK;;;;;;;;;;
FO000000001243;FI000016282510;219;19;3;OK;;;;;;;;;;
FO000000001244;FI000016481458;1;1;1;OK;;;;;;;;;;
FO000000001245;FI000016282510;132;11;12;OK;;;;;;;;;;
FO000000001246;FI000016282581;7;2;1;OK;;;;;;;;;;
FO000000001247;FI000016282522;38;7;2;OK;;;;;;;;;;
FO000000001248;FI000016918437;4;1;4;OK;;;;;;;;;;
FO000000001249;FI000016282503;31;6;1;OK;;;;;;;;;;
FO000000001250;FI000016282556;48;8;6;OK;;;;;;;;;;
FO000000001251;FI000016178983;113;10;5;OK;;;;;;;;;;
FO000000001252;FI000016282497;48;8;6;OK;;;;;;;;;;
FO000000001253;FI000016282588;20;4;2;OK;;;;;;;;;;
FO000000001254;FI000016282571;232;20;4;OK;;;;;;;;;;
FO000000001255;FI000016282565;6;1;6;OK;;;;;;;;;;
FO000000001256;FI000016481458;20;4;2;OK;;;;;;;;;;
FO000000001257;FI000016282526;21;4;3;OK;;;;;;;;;;
FO000000001258;FI000016282592;2;1;2;OK;;;;;;;;;;
FO000000001259;FI000016282516;10;2;4;OK;;;;;;;;;;
FO000000001260;FI000016176358;118;10;10;OK;;;;;;;;;;
FO000000001261;FI000016494785;22;4;4;OK;;;;;;;;;;
FO000000001262;FI000016282510;140;12;8;OK;;;;;;;;;;
FO000000001263;FI000016282510;178;15;10;OK;;;;;;;;;;
FO000000001264;FI000016282497;82;14;4;OK;;;;;;;;;;
FO000000001265;FI000016282510;240;20;12;OK;;;;;;;;;;
FO000000001266;FI000016282521;40;7;4;OK;;;;;;;;;;
FO000000001267;FI000016282567;24;4;6;OK;;;;;;;;;;
FO000000001268;FI000016282553;87;8;3;OK;;;;;;;;;;
FO000000001269;FI000016282589;17;3;5;OK;;;;;;;;;;
FO000000001270;FI000016282554;32;6;2;OK;;;;;;;;;;
FO000000001271;FI000016282574;23;4;5;OK;;;;;;;;;;
FO000000001272;FI000016282510;112;10;4;OK;;;;;;;;;;
FO000000001273;FI000016282510;190;16;10;OK;;;;;;;;;;
FO000000001274;FI000016282577;10;2;4;OK;;;;;;;;;;
FO000000001275;FI000016282554;28;5;4;OK;;;;;;;;;;
FO000000001276;FI000016282571;75;7;3;OK;;;;;;;;;;
FO000000001277;FI000016282571;209;18;5;OK;;;;;;;;;;
FO000000001278;FI000016282510;205;18;1;OK;;;;;;;;;;
FO000000001279;FI000016282497;37;7;1;OK;;;;;;;;;;
FO000000001280;FI000016282519;52;9;4;OK;;;;;;;;;;
FO000000001281;FI000016282526;71;12;5;OK;;;;;;;;;;
FO000000001282;FI000016282569;20;4;2;OK;;;;;;;;;;
FO000000001283;FI000016282512;4;1;4;OK;;;;;;;;;;
FO000000001284;FI000016282497;85;15;1;OK;;;;;;;;;;
FO000000001285;FI000016282554;14;3;2;OK;;;;;;;;;;
FO000000001286;FI000016282589;78;13;6;OK;;;;;;;;;;
FO000000001287;FI000016282589;44;8;2;OK;;;;;;;;;;
FO000000001288;FI000016481458;10;2;4;OK;;;;;;;;;;
FO000000001289;FI000016282519;30;5;6;OK;;;;;;;;;;
FO000000001290;FI000016282589;22;4;4;OK;;;;;;;;;;
FO000000001291;FI000016178983;112;10;4;OK;;;;;;;;;;
FO000000001292;FI000016282497;2;1;2;OK;;;;;;;;;;
FO000000001293;FI000016494785;16;3;4;OK;;;;;;;;;;
FO000000001294;FI000016481458;12;2;6;OK;;;;;;;;;;
FO000000001295;FI000016282571;154;13;10;OK;;;;;;;;;;
FO000000001296;FI000033715028;3;1;3;OK;;;;;;;;;;
FO000000001297;FI000016282567;7;2;1;OK;;;;;;;;;;
FO000000001298;FI000016282577;9;2;3;OK;;;;;;;;;;
FO000000001299;FI000016282510;154;13;10;OK;;;;;;;;;;
FO000000001300;FI000016282510;143;12;11;OK;;;;;;;;;;
FO000000001301;FI000016282497;83;14;5;OK;;;;;;;;;;
FO000000001302;FI000016282581;12;2;6;OK;;;;;;;;;;
FO000000001303;FI000016282497;5;1;5;OK;;;;;;;;;;
FO000000001304;FI000016282569;13;3;1;OK;;;;;;;;;;
FO000000001305;FI000016494785;12;2;6;OK;;;;;;;;;;
FO000000001306;FI000016282582;20;4;2;OK;;;;;;;;;;
FO000000001307;FI000016282567;16;3;4;OK;;;;;;;;;;
FO000000001308;FI000016282561;23;4;5;OK;;;;;;;;;;
FO000000001309;FI000016918439;5;1;5;OK;;;;;;;;;;
FO000000001310;FI000016282553;60;5;12;OK;;;;;;;;;;
FO000000001311;FI000016494785;13;3;1;OK;;;;;;;;;;
FO000000001312;FI000016282503;34;6;4;OK;;;;;;;;;;
FO000000001313;FI000016282526;48;8;6;OK;;;;;;;;;;
FO000000001314;FI000016282510;32;3;8;OK;;;;;;;;;;
FO000000001315;FI000016282592;1;1;1;OK;;;;;;;;;;
FO000000001316;FI000016282510;144;12;12;OK;;;;;;;;;;
FO000000001317;FI000016282550;29;5;5;OK;;;;;;;;;;
FO000000001318;FI000016282571;239;20;11;OK;;;;;;;;;;
FO000000001319;FI000016282589;87;15;3;OK;;;;;;;;;;
FO000000001320;FI000016282553;27;3;3;OK;;;;;;;;;;
FO000000001321;FI000016282510;10;1;10;OK;;;;;;;;;;
FO000000001322;FI000016560081;1;1;1;OK;;;;;;;;;;
FO000000001323;FI000016282526;16;3;4;OK;;;;;;;;;;
FO000000001324;FI000016282571;249;21;9;OK;;;;;;;;;;
FO000000001325;FI000016282582;22;4;4;OK;;;;;;;;;;
FO000000001326;FI000016282561;10;2;4;OK;;;;;;;;;;
FO000000001327;FI000016282591;3;1;3;OK;;;;;;;;;;
FO000000001328;FI000016282585;23;4;5;OK;;;;;;;;;;
FO000000001329;FI000016282513;18;3;6;OK;;;;;;;;;;
FO000000001330;FI000016282501;29;5;5;OK;;;;;;;;;;
FO000000001331;FI000016282571;185;16;5;OK;;;;;;;;;;
FO000000001332;FI000016282571;20;2;8;OK;;;;;;;;;;
FO000000001333;FI000016282552;26;5;2;OK;;;;;;;;;;
FO000000001334;FI000016282583;13;3;1;OK;;;;;;;;;;
FO000000001335;FI000016282521;27;5;3;OK;;;;;;;;;;
FO000000001336;FI000016282585;34;6;4;OK;;;;;;;;;;
FO000000001337;FI000016282572;8;2;2;OK;;;;;;;;;;
FO000000001338;FI000016282565;1;1;1;OK;;;;;;;;;;
FO000000001339;FI000016282523;42;7;6;OK;;;;;;;;;;
FO000000001340;FI000016282553;79;7;7;OK;;;;;;;;;;
FO000000001341;FI000016282498;5;1;5;OK;;;;;;;;;;
FO000000001342;FI000016282571;229;20;1;OK;;;;;;;;;;
FO000000001343;FI000016282575;23;4;5;OK;;;;;;;;;;
FO000000001344;FI000016282553;13;2;1;OK;;;;;;;;;;
FO000000001345;FI000016282524;49;9;1;OK;;;;;;;;;;
FO000000001346;FI000016282510;124;11;4;OK;;;;;;;;;;
FO000000001347;FI000016282553;81;7;9;OK;;;;;;;;;;
FO000000001348;FI000016282553;66;6;6;OK;;;;;;;;;;
FO000000001349;FI000016282510;260;22;8;OK;;;;;;;;;;
FO000000001350;FI000016282510;76;7;4;OK;;;;;;;;;;
FO000000001351;FI000016282497;41;7;5;OK;;;;;;;;;;
FO000000001352;FI000016282512;15;3;3;OK;;;;;;;;;;
FO000000001353;FI000016282510;272;23;8;OK;;;;;;;;;;
FO000000001354;FI000016282510;269;23;5;OK;;;;;;;;;;
FO000000001355;FI000016282521;30;5;6;OK;;;;;;;;;;
FO000000001356;FI000016282591;6;1;6;OK;;;;;;;;;;
FO000000001357;FI000016282510;64;6;4;OK;;;;;;;;;;
FO000000001358;FI000016282521;53;9;5;OK;;;;;;;;;;
FO000000001359;FI000016282506;14;3;2;OK;;;;;;;;;;
FO000000001360;FI000016282505;14;3;2;OK;;;;;;;;;;
FO000000001361;FI000016282526;56;10;2;OK;;;;;;;;;;
FO000000001362;FI000016282526;20;4;2;OK;;;;;;;;;;
FO000000001363;FI000016282497;46;8;4;OK;;;;;;;;;;
FO000000001364;FI000016282526;9;2;3;OK;;;;;;;;;;
FO000000001365;FI000016282583;10;2;4;OK;;;;;;;;;;
FO000000001366;FI000016282561;4;1;4;OK;;;;;;;;;;
FO000000001367;FI000016282526;35;6;5;OK;;;;;;;;;;
FO000000001368;FI000016560081;36;6;6;OK;;;;;;;;;;
FO000000001369;FI000016282567;20;4;2;OK;;;;;;;;;;
FO000000001370;FI000016282519;56;10;2;OK;;;;;;;;;;
FO000000001371;FI000016282528;11;2;5;OK;;;;;;;;;;
FO000000001372;FI000016176358;119;10;11;OK;;;;;;;;;;
FO000000001373;FI000016282528;2;1;2;OK;;;;;;;;;;
FO000000001374;FI000016282507;18;3;6;OK;;;;;;;;;;
FO000000001375;FI000016560083;1;1;1;OK;;;;;;;;;;
FO000000001376;FI000016282558;51;9;3;OK;;;;;;;;;;
FO000000001377;FI000016178977;12;1;12;OK;;;;;;;;;;
FO000000001378;FI000016282571;138;12;6;OK;;;;;;;;;;
FO000000001379;FI000016282521;18;3;6;OK;;;;;;;;;;
FO000000001380;FI000016282556;47;8;5;OK;;;;;;;;;;
FO000000001381;FI000033715028;23;4;5;OK;;;;;;;;;;
FO000000001382;FI000016282589;18;3;6;OK;;;;;;;;;;
FO000000001383;FI000016282497;12;2;6;OK;;;;;;;;;;
FO000000001384;FI000016282551;12;2;6;OK;;;;;;;;;;
FO000000001385;FI000016282556;19;4;1;OK;;;;;;;;;;
FO000000001386;FI000016178978;21;2;9;OK;;;;;;;;;;
FO000000001387;FI000016282553;74;7;2;OK;;;;;;;;;;
FO000000001388;FI000016282582;29;5;5;OK;;;;;;;;;;
FO000000001389;FI000016282587;31;6;1;OK;;;;;;;;;;
FO000000001390;FI000016282497;137;23;5;OK;;;;;;;;;;
FO000000001391;FI000016282568;7;2;1;OK;;;;;;;;;;
FO000000001392;FI000016282589;3;1;3;OK;;;;;;;;;;
FO000000001393;FI000016178977;24;2;12;OK;;;;;;;;;;
FO000000001394;FI000016178977;18;2;6;OK;;;;;;;;;;
FO000000001395;FI000016282582;23;4;5;OK;;;;;;;;;;
FO000000001396;FI000016282558;52;9;4;OK;;;;;;;;;;
FO000000000629;FI000016282588;25;5;1;OK;;;;;;;;;;
FO000000000630;FI000016282522;27;5;3;OK;;;;;;;;;;
FO000000000631;FI000016282571;122;11;2;OK;;;;;;;;;;
FO000000000632;FI000016282510;221;19;5;OK;;;;;;;;;;
FO000000000633;FI000016282552;28;5;4;OK;;;;;;;;;;
FO000000000634;FI000016282588;12;2;6;OK;;;;;;;;;;
FO000000000635;FI000016282571;57;5;9;OK;;;;;;;;;;
FO000000000636;FI000016176358;127;11;7;OK;;;;;;;;;;
FO000000000637;FI000016282526;33;6;3;OK;;;;;;;;;;
FO000000000638;FI000016282506;12;2;6;OK;;;;;;;;;;
FO000000000639;FI000016560083;16;3;4;OK;;;;;;;;;;
FO000000000640;FI000016282497;71;12;5;OK;;;;;;;;;;
FO000000000641;FI000016282589;32;6;2;OK;;;;;;;;;;
FO000000000642;FI000016282498;3;1;3;OK;;;;;;;;;;
FO000000000643;FI000016282510;84;7;12;OK;;;;;;;;;;
FO000000000644;FI000016282510;175;15;7;OK;;;;;;;;;;
FO000000000645;FI000016282510;83;7;11;OK;;;;;;;;;;
FO000000000646;FI000016282497;93;16;3;OK;;;;;;;;;;
FO000000000647;FI000016282571;274;23;10;OK;;;;;;;;;;
FO000000000648;FI000016178983;110;10;2;OK;;;;;;;;;;
FO000000000649;FI000016282500;33;6;3;OK;;;;;;;;;;
FO000000000650;FI000016282497;50;9;2;OK;;;;;;;;;;
FO000000000651;FI000016282560;6;1;6;OK;;;;;;;;;;
FO000000000652;FI000016282510;5;1;5;OK;;;;;;;;;;
FO000000000653;FI000016176358;121;11;1;OK;;;;;;;;;;
FO000000000654;FI000016282550;2;1;2;OK;;;;;;;;;;
FO000000000655;FI000016178977;2;1;2;OK;;;;;;;;;;
FO000000000656;FI000016282571;155;13;11;OK;;;;;;;;;;
FO000000000657;FI000016282571;255;22;3;OK;;;;;;;;;;
FO000000000658;FI000016282510;50;5;2;OK;;;;;;;;;;
FO000000000659;FI000016282574;20;4;2;OK;;;;;;;;;;
FO000000000660;FI000016282526;28;5;4;OK;;;;;;;;;;
FO000000000661;FI000016282568;24;4;6;OK;;;;;;;;;;
FO000000000662;FI000016282557;44;8;2;OK;;;;;;;;;;
FO000000000663;FI000016282560;12;2;6;OK;;;;;;;;;;
FO000000000664;FI000016282528;18;3;6;OK;;;;;;;;;;
FO000000000665;FI000016282589;43;8;1;OK;;;;;;;;;;
FO000000000666;FI000016282572;5;1;5;OK;;;;;;;;;;
FO000000000667;FI000016282519;4;1;4;OK;;;;;;;;;;
FO000000000668;FI000016282589;45;8;3;OK;;;;;;;;;;
FO000000000669;FI000016282546;5;1;5;OK;;;;;;;;;;
FO000000000670;FI000016282506;15;3;3;OK;;;;;;;;;;
FO000000000671;FI000016282521;26;5;2;OK;;;;;;;;;;
FO000000000672;FI000016282588;21;4;3;OK;;;;;;;;;;
FO000000000673;FI000016282506;5;1;5;OK;;;;;;;;;;
FO000000000674;FI000016282577;24;4;6;OK;;;;;;;;;;
FO000000000675;FI000016282504;16;3;4;OK;;;;;;;;;;
FO000000000676;FI000016282510;249;21;9;OK;;;;;;;;;;
FO000000000677;FI000016282521;15;3;3;OK;;;;;;;;;;
FO000000000678;FI000016282547;5;1;5;OK;;;;;;;;;;
FO000000000679;FI000016560083;15;3;3;OK;;;;;;;;;;
FO000000000680;FI000016282497;127;22;1;OK;;;;;;;;;;
FO000000000681;FI000016282572;6;1;6;OK;;;;;;;;;;
FO000000000682;FI000016282510;35;3;11;OK;;;;;;;;;;
FO000000000683;FI000016918439;12;2;6;OK;;;;;;;;;;
FO000000000684;FI000016282550;10;2;4;OK;;;;;;;;;;
FO000000000685;FI000016282517;22;4;4;OK;;;;;;;;;;
FO000000000686;FI000016282588;1;1;1;OK;;;;;;;;;;
FO000000000687;FI000016282589;99;17;3;OK;;;;;;;;;;
FO000000000688;FI000016282510;208;18;4;OK;;;;;;;;;;
FO000000000689;FI000016282510;87;8;3;OK;;;;;;;;;;
FO000000000690;FI000016282578;23;4;5;OK;;;;;;;;;;
FO000000000691;FI000016282506;16;3;4;OK;;;;;;;;;;
FO000000000692;FI000016282571;55;5;7;OK;;;;;;;;;;
FO000000000693;FI000016282556;53;9;5;OK;;;;;;;;;;
FO000000000694;FI000016282559;12;2;6;OK;;;;;;;;;;
FO000000000695;FI000016282510;161;14;5;OK;;;;;;;;;;
FO000000000696;FI000016282526;1;1;1;OK;;;;;;;;;;
FO000000000697;FI000016282510;268;23;4;OK;;;;;;;;;;
FO000000000698;FI000016282553;23;2;11;OK;;;;;;;;;;
FO000000000699;FI000016282571;164;14;8;OK;;;;;;;;;;
FO000000000700;FI000016282510;199;17;7;OK;;;;;;;;;;
FO000000000701;FI000016282500;19;4;1;OK;;;;;;;;;;
FO000000000702;FI000016282571;1;1;1;OK;;;;;;;;;;
FO000000000703;FI000016282556;49;9;1;OK;;;;;;;;;;
FO000000000704;FI000016282510;24;2;12;OK;;;;;;;;;;
FO000000000705;FI000016282510;265;23;1;OK;;;;;;;;;;
FO000000000706;FI000016282553;69;6;9;OK;;;;;;;;;;
FO000000000707;FI000016282497;102;17;6;OK;;;;;;;;;;
FO000000000708;FI000016282589;8;2;2;OK;;;;;;;;;;
FO000000000709;FI000016282571;161;14;5;OK;;;;;;;;;;
FO000000000710;FI000016282522;44;8;2;OK;;;;;;;;;;
FO000000000711;FI000016560081;31;6;1;OK;;;;;;;;;;
FO000000000712;FI000016282571;271;23;7;OK;;;;;;;;;;
FO000000000713;FI000016560081;26;5;2;OK;;;;;;;;;;
FO000000000714;FI000016282550;25;5;1;OK;;;;;;;;;;
FO000000000715;FI000016282571;260;22;8;OK;;;;;;;;;;
FO000000000716;FI000016282513;23;4;5;OK;;;;;;;;;;
FO000000000717;FI000016282553;36;3;12;OK;;;;;;;;;;
FO000000000718;FI000016282589;98;17;2;OK;;;;;;;;;;
FO000000000719;FI000016282592;3;1;3;OK;;;;;;;;;;
FO000000000720;FI000016494785;10;2;4;OK;;;;;;;;;;
FO000000000721;FI000016282554;45;8;3;OK;;;;;;;;;;
FO000000000722;FI000016282582;28;5;4;OK;;;;;;;;;;
FO000000000723;FI000016282512;2;1;2;OK;;;;;;;;;;
FO000000000724;FI000016282571;238;20;10;OK;;;;;;;;;;
FO000000000725;FI000016282547;11;2;5;OK;;;;;;;;;;
FO000000000726;FI000016282519;18;3;6;OK;;;;;;;;;;
FO000000000727;FI000016282556;52;9;4;OK;;;;;;;;;;
FO000000000728;FI000016282571;83;7;11;OK;;;;;;;;;;
FO000000000729;FI000016282521;46;8;4;OK;;;;;;;;;;
FO000000000730;FI000016282526;72;12;6;OK;;;;;;;;;;
FO000000000731;FI000016178978;3;1;3;OK;;;;;;;;;;
FO000000000732;FI000016282554;22;4;4;OK;;;;;;;;;;
FO000000000733;FI000016178977;1;1;1;OK;;;;;;;;;;
FO000000000734;FI000016282575;22;4;4;OK;;;;;;;;;;
FO000000000735;FI000016282583;36;6;6;OK;;;;;;;;;;
FO000000000736;FI000016282526;4;1;4;OK;;;;;;;;;;
FO000000000737;FI000016282571;58;5;10;OK;;;;;;;;;;
FO000000000738;FI000016282571;91;8;7;OK;;;;;;;;;;
FO000000000739;FI000016282553;78;7;6;OK;;;;;;;;;;
FO000000000740;FI000016282553;4;1;4;OK;;;;;;;;;;
FO000000000741;FI000016282584;14;3;2;OK;;;;;;;;;;
FO000000000742;FI000016282585;21;4;3;OK;;;;;;;;;;
FO000000000743;FI000016282526;55;10;1;OK;;;;;;;;;;
FO000000000744;FI000016282526;61;11;1;OK;;;;;;;;;;
FO000000000745;FI000016282568;11;2;5;OK;;;;;;;;;;
FO000000000746;FI000016178977;14;2;2;OK;;;;;;;;;;
FO000000000747;FI000016282583;22;4;4;OK;;;;;;;;;;
FO000000000748;FI000016282521;25;5;1;OK;;;;;;;;;;
FO000000000749;FI000016918438;3;1;3;OK;;;;;;;;;;
FO000000000750;FI000016178978;8;1;8;OK;;;;;;;;;;
FO000000000751;FI000016282574;1;1;1;OK;;;;;;;;;;
FO000000000752;FI000016178978;10;1;10;OK;;;;;;;;;;
FO000000000753;FI000016282521;13;3;1;OK;;;;;;;;;;
FO000000000754;FI000016282586;35;6;5;OK;;;;;;;;;;
FO000000000755;FI000016282566;1;1;1;OK;;;;;;;;;;
FO000000000756;FI000016282573;8;2;2;OK;;;;;;;;;;
FO000000000757;FI000016282510;281;24;5;OK;;;;;;;;;;
FO000000000758;FI000016282509;30;5;6;OK;;;;;;;;;;
FO000000000759;FI000016282550;14;3;2;OK;;;;;;;;;;
FO000000000760;FI000016282553;28;3;4;OK;;;;;;;;;;
FO000000000761;FI000016282521;19;4;1;OK;;;;;;;;;;
FO000000000762;FI000016282571;244;21;4;OK;;;;;;;;;;
FO000000000763;FI000016282497;30;5;6;OK;;;;;;;;;;
FO000000000764;FI000016282556;51;9;3;OK;;;;;;;;;;
FO000000000765;FI000016282571;287;24;11;OK;;;;;;;;;;
FO000000000766;FI000016282589;101;17;5;OK;;;;;;;;;;
FO000000000767;FI000016282583;8;2;2;OK;;;;;;;;;;
FO000000000768;FI000016282571;235;20;7;OK;;;;;;;;;;
FO000000000769;FI000016282521;50;9;2;OK;;;;;;;;;;
FO000000000770;FI000016282557;48;8;6;OK;;;;;;;;;;
FO000000000771;FI000033715028;31;6;1;OK;;;;;;;;;;
FO000000000772;FI000016560083;7;2;1;OK;;;;;;;;;;
FO000000000773;FI000016282510;213;18;9;OK;;;;;;;;;;
FO000000000774;FI000016178978;5;1;5;OK;;;;;;;;;;
FO000000000775;FI000016282510;166;14;10;OK;;;;;;;;;;
FO000000000776;FI000016178978;22;2;10;OK;;;;;;;;;;
FO000000000777;FI000016282510;257;22;5;OK;;;;;;;;;;
FO000000000778;FI000016282510;8;1;8;OK;;;;;;;;;;
FO000000000779;FI000016282554;26;5;2;OK;;;;;;;;;;
FO000000000780;FI000033715028;28;5;4;OK;;;;;;;;;;
FO000000000781;FI000016282497;89;15;5;OK;;;;;;;;;;
FO000000000782;FI000016282512;10;2;4;OK;;;;;;;;;;
FO000000000783;FI000016282589;54;9;6;OK;;;;;;;;;;
FO000000000784;FI000016282571;49;5;1;OK;;;;;;;;;;
FO000000000785;FI000016282501;26;5;2;OK;;;;;;;;;;
FO000000000786;FI000016282571;280;24;4;OK;;;;;;;;;;
FO000000000787;FI000016282576;23;4;5;OK;;;;;;;;;;
FO000000000788;FI000016282497;114;19;6;OK;;;;;;;;;;
FO000000000789;FI000017833047;3;1;3;OK;;;;;;;;;;
FO000000000790;FI000016282504;12;2;6;OK;;;;;;;;;;
FO000000000791;FI000016282508;23;4;5;OK;;;;;;;;;;
FO000000000792;FI000016282557;52;9;4;OK;;;;;;;;;;
FO000000000793;FI000016282577;4;1;4;OK;;;;;;;;;;
FO000000000794;FI000016282571;153;13;9;OK;;;;;;;;;;
FO000000000795;FI000016282497;57;10;3;OK;;;;;;;;;;
FO000000000796;FI000016282571;285;24;9;OK;;;;;;;;;;
FO000000000797;FI000016282510;58;5;10;OK;;;;;;;;;;
FO000000000798;FI000016282571;211;18;7;OK;;;;;;;;;;
FO000000000799;FI000016282571;247;21;7;OK;;;;;;;;;;
FO000000000800;FI000016282518;25;5;1;OK;;;;;;;;;;
FO000000000801;FI000016282519;17;3;5;OK;;;;;;;;;;
FO000000000802;FI000016282510;250;21;10;OK;;;;;;;;;;
FO000000000803;FI000016178983;120;10;12;OK;;;;;;;;;;
FO000000000804;FI000016282510;77;7;5;OK;;;;;;;;;;
FO000000000805;FI000016282510;39;4;3;OK;;;;;;;;;;
FO000000000806;FI000016282516;21;4;3;OK;;;;;;;;;;
FO000000000807;FI000016282510;130;11;10;OK;;;;;;;;;;
FO000000000808;FI000016282551;18;3;6;OK;;;;;;;;;;
FO000000000809;FI000016560083;29;5;5;OK;;;;;;;;;;
FO000000000810;FI000016282583;26;5;2;OK;;;;;;;;;;
FO000000000811;FI000016282504;14;3;2;OK;;;;;;;;;;
FO000000000812;FI000016282553;76;7;4;OK;;;;;;;;;;
FO000000000813;FI000016282571;227;19;11;OK;;;;;;;;;;
FO000000000814;FI000016282571;119;10;11;OK;;;;;;;;;;
FO000000000815;FI000016282497;119;20;5;OK;;;;;;;;;;
FO000000000816;FI000016282519;40;7;4;OK;;;;;;;;;;
FO000000000817;FI000016282520;8;2;2;OK;;;;;;;;;;
FO000000000818;FI000016282571;215;18;11;OK;;;;;;;;;;
FO000000000819;FI000016282510;138;12;6;OK;;;;;;;;;;
FO000000000820;FI000016282556;41;7;5;OK;;;;;;;;;;
FO000000000821;FI000016282526;23;4;5;OK;;;;;;;;;;
FO000000000822;FI000016282571;48;4;12;OK;;;;;;;;;;
FO000000000823;FI000016282510;285;24;9;OK;;;;;;;;;;
FO000000000824;FI000016282507;27;5;3;OK;;;;;;;;;;
FO000000000825;FI000016282558;50;9;2;OK;;;;;;;;;;
FO000000000826;FI000016282583;34;6;4;OK;;;;;;;;;;
FO000000000827;FI000016282510;45;4;9;OK;;;;;;;;;;
FO000000000828;FI000016282556;40;7;4;OK;;;;;;;;;;
FO000000000829;FI000016282561;18;3;6;OK;;;;;;;;;;
FO000000000830;FI000016282565;5;1;5;OK;;;;;;;;;;
FO000000000831;FI000016282510;195;17;3;OK;;;;;;;;;;
FO000000000832;FI000016282549;18;3;6;OK;;;;;;;;;;
FO000000000833;FI000016178983;111;10;3;OK;;;;;;;;;;
FO000000000834;FI000016282577;12;2;6;OK;;;;;;;;;;
FO000000000835;FI000016282547;17;3;5;OK;;;;;;;;;;
FO000000000836;FI000016178977;5;1;5;OK;;;;;;;;;;
FO000000000837;FI000016282578;16;3;4;OK;;;;;;;;;;
FO000000000838;FI000016282571;142;12;10;OK;;;;;;;;;;
FO000000000839;FI000016282498;9;2;3;OK;;;;;;;;;;
FO000000000840;FI000016282498;36;6;6;OK;;;;;;;;;;
FO000000000841;FI000016282554;36;6;6;OK;;;;;;;;;;
FO000000000842;FI000016282526;47;8;5;OK;;;;;;;;;;
FO000000000843;FI000016282521;31;6;1;OK;;;;;;;;;;
FO000000000844;FI000016282526;36;6;6;OK;;;;;;;;;;
FO000000000845;FI000016282512;17;3;5;OK;;;;;;;;;;
FO000000000846;FI000016282589;21;4;3;OK;;;;;;;;;;
FO000000000847;FI000016282510;22;2;10;OK;;;;;;;;;;
FO000000000848;FI000016282571;218;19;2;OK;;;;;;;;;;
FO000000000849;FI000016282512;24;4;6;OK;;;;;;;;;;
FO000000000850;FI000016282589;65;11;5;OK;;;;;;;;;;
FO000000000851;FI000016282554;23;4;5;OK;;;;;;;;;;
FO000000000852;FI000016282524;51;9;3;OK;;;;;;;;;;
FO000000000853;FI000016282510;242;21;2;OK;;;;;;;;;;
FO000000000854;FI000016282589;41;7;5;OK;;;;;;;;;;
FO000000000855;FI000016282548;11;2;5;OK;;;;;;;;;;
FO000000000856;FI000016282518;29;5;5;OK;;;;;;;;;;
FO000000000857;FI000016282589;83;14;5;OK;;;;;;;;;;
FO000000000858;FI000016282571;34;3;10;OK;;;;;;;;;;
FO000000000859;FI000016282528;7;2;1;OK;;;;;;;;;;
FO000000000860;FI000016176358;124;11;4;OK;;;;;;;;;;
FO000000000861;FI000016282553;51;5;3;OK;;;;;;;;;;
FO000000000862;FI000016282553;62;6;2;OK;;;;;;;;;;
FO000000000863;FI000016282498;25;5;1;OK;;;;;;;;;;
FO000000000864;FI000016282523;46;8;4;OK;;;;;;;;;;
FO000000000865;FI000016282519;44;8;2;OK;;;;;;;;;;
FO000000000866;FI000016282546;2;1;2;OK;;;;;;;;;;
FO000000000867;FI000016282510;115;10;7;OK;;;;;;;;;;
FO000000000868;FI000016282556;31;6;1;OK;;;;;;;;;;
FO000000000869;FI000016282519;22;4;4;OK;;;;;;;;;;
FO000000000870;FI000016282512;3;1;3;OK;;;;;;;;;;
FO000000000871;FI000016282551;22;4;4;OK;;;;;;;;;;
FO000000000872;FI000016282522;51;9;3;OK;;;;;;;;;;
FO000000000873;FI000016282521;54;9;6;OK;;;;;;;;;;
FO000000000874;FI000016282577;20;4;2;OK;;;;;;;;;;
FO000000000875;FI000016282582;6;1;6;OK;;;;;;;;;;
FO000000000876;FI000016282510;104;9;8;OK;;;;;;;;;;
FO000000000877;FI000016481458;8;2;2;OK;;;;;;;;;;
FO000000000878;FI000016282504;15;3;3;OK;;;;;;;;;;
FO000000000879;FI000033715028;35;6;5;OK;;;;;;;;;;
